,video_no,sentence_no,split_video_no,text,start_time,end_time,offensive,offensiveness level,sentiment,video_path,audio_path
906,video_178.mp4,2,video_178_2.mp4,Wo Bhosdike ke teri na maine gaand me base cube daal ke pungul bja dunga pungul,5.468,9.405,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_178_2.mp4,./final_data/audio_conv/video_178_2.npy
907,video_179.mp4,1,video_179_1.mp4,Bahenchod bhai yaar bagge ke gaal tk baage ka baap nhi phahucha aaj tk sala ye ye ye south pole ka suar marega mereko  ,0.378,8.652,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_179_1.mp4,./final_data/audio_conv/video_179_1.npy
908,video_179.mp4,2,video_179_2.mp4,Bilkul ,8.883,9.406,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_179_2.mp4,./final_data/audio_conv/video_179_2.npy
909,video_179.mp4,3,video_179_3.mp4,That is attitude,9.454,9.904,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_179_3.mp4,./final_data/audio_conv/video_179_3.npy
910,video_180.mp4,1,video_180_1.mp4,Teri bua ke phere chl rhe hai wo phone bnd kr ,0.559,1.902,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_180_1.mp4,./final_data/audio_conv/video_180_1.npy
911,video_180.mp4,2,video_180_2.mp4,Wo phone bnd kr de ,3.165,3.905,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_180_2.mp4,./final_data/audio_conv/video_180_2.npy
912,video_181.mp4,1,video_181_1.mp4,Samgha bhai ,0.153,1.154,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_181_1.mp4,./final_data/audio_conv/video_181_1.npy
913,video_181.mp4,2,video_181_2.mp4,Bhai bhai ek baar photo mil jane de candy ki gaand far denge samgha na gaand far ,1.754,7.404,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_181_2.mp4,./final_data/audio_conv/video_181_2.npy
914,video_181.mp4,3,video_181_3.mp4,The pleasure is all mine,7.451,8.372,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_181_3.mp4,./final_data/audio_conv/video_181_3.npy
915,video_182.mp4,1,video_182_1.mp4,Not my problem ,0.436,1.155,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_182_1.mp4,./final_data/audio_conv/video_182_1.npy
916,video_182.mp4,2,video_182_2.mp4,Kya hua ye ,1.211,1.902,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_182_2.mp4,./final_data/audio_conv/video_182_2.npy
917,video_182.mp4,3,video_182_3.mp4,Mil jayegi mil jayegi,1.94,4.655,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_182_3.mp4,./final_data/audio_conv/video_182_3.npy
918,video_182.mp4,4,video_182_4.mp4,Bahen ke laure photo nhi hai book me ,5.017,7.153,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_182_4.mp4,./final_data/audio_conv/video_182_4.npy
919,video_182.mp4,5,video_182_5.mp4,Are wait wait wait wait,7.154,8.282,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_182_5.mp4,./final_data/audio_conv/video_182_5.npy
920,video_183.mp4,1,video_183_1.mp4,Pkd pkd,0.04,0.653,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_183_1.mp4,./final_data/audio_conv/video_183_1.npy
921,video_183.mp4,2,video_183_2.mp4,Bahenchod teri toh maine aaj ,0.785,2.846,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_183_2.mp4,./final_data/audio_conv/video_183_2.npy
922,video_183.mp4,3,video_183_3.mp4,Bhaggs bhaggs wateve raste me khi gir gya hoga ,2.854,4.819,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_183_3.mp4,./final_data/audio_conv/video_183_3.npy
923,video_184.mp4,1,video_184_1.mp4,Kaisi Language use krte ho tum tumhare sath khi jana bnd kr dungi ,0.095,1.906,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_184_1.mp4,./final_data/audio_conv/video_184_1.npy
924,video_184.mp4,2,video_184_2.mp4,Yaar naira yaar ruk jao yaar ,2.342,3.902,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_184_2.mp4,./final_data/audio_conv/video_184_2.npy
925,video_184.mp4,3,video_184_3.mp4,Tum kaisi baat krte ho yaar ,3.827,4.903,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_184_3.mp4,./final_data/audio_conv/video_184_3.npy
926,video_184.mp4,4,video_184_4.mp4,Yaar,5.423,6.158,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_184_4.mp4,./final_data/audio_conv/video_184_4.npy
927,video_184.mp4,5,video_184_5.mp4,Listen ye chutiya gaandu tak i understand ye muh me lund de dunga kya hota hai ,6.586,10.153,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_184_5.mp4,./final_data/audio_conv/video_184_5.npy
928,video_184.mp4,6,video_184_6.mp4,Yaar naira wo haramzada paisa hara tha sart ke de nhi rha tha deni prti hai dhamkiya yaar,10.303,14.018,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_184_6.mp4,./final_data/audio_conv/video_184_6.npy
929,video_185.mp4,1,video_185_1.mp4,Muh me lund de dunga se paisa mil jayenge tumhare phir toh saare banks ko malya ko bolna chahiye ki tumhare muh me lund de dunga iske muh me lund de dunga uske muh me lund de dunga sb ke muh me lund de doh ,0.034,8.16,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_185_1.mp4,./final_data/audio_conv/video_185_1.npy
930,video_185.mp4,2,video_185_2.mp4,Yaar naira,8.931,9.709,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_185_2.mp4,./final_data/audio_conv/video_185_2.npy
931,video_186.mp4,1,video_186_1.mp4,Issikiye jab mai kahta hu na muh me lund de dunga uska matlab hota hai maa chod dunga gaand mar dunga samgh,0.232,7.638,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_186_1.mp4,./final_data/audio_conv/video_186_1.npy
932,video_187.mp4,1,video_187_1.mp4,No sex ,0.125,0.904,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_187_1.mp4,./final_data/audio_conv/video_187_1.npy
933,video_187.mp4,2,video_187_2.mp4,Oye yaar ayse kyu kr rhi hai yaar tu sara sar meri hi gaand maar rhi hai yaar naira ,0.926,4.156,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_187_2.mp4,./final_data/audio_conv/video_187_2.npy
934,video_187.mp4,3,video_187_3.mp4,Just lost one day,4.78,5.708,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_187_3.mp4,./final_data/audio_conv/video_187_3.npy
935,video_188.mp4,1,video_188_1.mp4,Kya chl rhi hai bahenchod laude lag gye hamare ,0.034,2.652,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_188_1.mp4,./final_data/audio_conv/video_188_1.npy
936,video_188.mp4,2,video_188_2.mp4,Ha ha twelve days ,3.236,4.403,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_188_2.mp4,./final_data/audio_conv/video_188_2.npy
937,video_189.mp4,1,video_189_1.mp4,Jaa ke apne naye dosto ke sath chill kr jo nayi boyfriend girlfriend bnaye hai na haramjade ,0.493,5.153,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_189_1.mp4,./final_data/audio_conv/video_189_1.npy
938,video_189.mp4,2,video_189_2.mp4,Chup chutiye bohot hua,5.284,8.42,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_189_2.mp4,./final_data/audio_conv/video_189_2.npy
939,video_190.mp4,1,video_190_1.mp4,Bohot ho gya tera bahut ho gya ek sabd tune muh se nikala na toh mai mai mai tere muh me lund de dungi,0.022,7.151,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_190_1.mp4,./final_data/audio_conv/video_190_1.npy
940,video_191.mp4,1,video_191_1.mp4,Teri maa chod dungi gaand maar dungi sale bebkoof not the right time ,0.041,5.902,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_191_1.mp4,./final_data/audio_conv/video_191_1.npy
941,video_192.mp4,1,video_192_1.mp4,Sasure toh saram nhi awa rhi bilkul bhi ,0.048,0.904,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_192_1.mp4,./final_data/audio_conv/video_192_1.npy
942,video_192.mp4,2,video_192_2.mp4,Are mehra bhaukal khatam ho rha hai bahenchod koi bhi aandu gandu ayega aur le lega teri ,2.895,8.066,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_192_2.mp4,./final_data/audio_conv/video_192_2.npy
943,video_193.mp4,1,video_193_1.mp4,Bhaukal bnao,1.09,1.904,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_193_1.mp4,./final_data/audio_conv/video_193_1.npy
944,video_193.mp4,2,video_193_2.mp4,Bhai,3.435,4.406,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_193_2.mp4,./final_data/audio_conv/video_193_2.npy
945,video_193.mp4,3,video_193_3.mp4,Madherchod,5.038,6.018,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_193_3.mp4,./final_data/audio_conv/video_193_3.npy
946,video_194.mp4,1,video_194_1.mp4,Chutiyo ke singh nhi hote jo duniya unhe alag se pahchan le meri nuksan ki bharpai kaun krega,0.053,7.151,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_194_1.mp4,./final_data/audio_conv/video_194_1.npy
947,video_194.mp4,2,video_194_2.mp4,Payar me nuksan toh hote rhte hai meri jaan ,9.072,11.653,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_194_2.mp4,./final_data/audio_conv/video_194_2.npy
948,video_194.mp4,3,video_194_3.mp4,Jhat barabar the paise ,13.945,15.456,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_194_3.mp4,./final_data/audio_conv/video_194_3.npy
949,video_195.mp4,1,video_195_1.mp4,kua hai mere pass aage se paise mere toh faisle bhi mere,0.028,4.155,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_195_1.mp4,./final_data/audio_conv/video_195_1.npy
950,video_195.mp4,2,video_195_2.mp4,wo chinal mard hai hum mardan ke muh pr na koi lagam na lga ske,4.161,9.809,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_195_2.mp4,./final_data/audio_conv/video_195_2.npy
951,video_196.mp4,1,video_196_1.mp4,Are jamanat mil gyi ke yaa gaand marwai jo chor diya ,2.226,5.761,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_196_1.mp4,./final_data/audio_conv/video_196_1.npy
952,video_197.mp4,1,video_197_1.mp4,Are maar doh na haramzade se kya rkhu thara aadmi hai toh shi waha pe usase kah ke marwa doh,0.074,6.655,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_197_1.mp4,./final_data/audio_conv/video_197_1.npy
953,video_197.mp4,2,video_197_2.mp4,Ya usase bhi iss naaz ki gaand hi marwoge,7.115,11.153,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_197_2.mp4,./final_data/audio_conv/video_197_2.npy
954,video_198.mp4,1,video_198_1.mp4,Kha jaa rhi hai aye police wale hai maar du ,0.435,4.151,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_198_1.mp4,./final_data/audio_conv/video_198_1.npy
955,video_198.mp4,2,video_198_2.mp4,Kyu gaand fatt rhi hai ayso kr ,4.176,6.576,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_198_2.mp4,./final_data/audio_conv/video_198_2.npy
956,video_199.mp4,1,video_199_1.mp4,Ayso kr pichware me butta daal le aur bnd kr le,0.014,3.156,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_199_1.mp4,./final_data/audio_conv/video_199_1.npy
957,video_199.mp4,2,video_199_2.mp4,Pichware me butta daal ke kaise bnd kru ,3.408,6.082,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_199_2.mp4,./final_data/audio_conv/video_199_2.npy
958,video_200.mp4,1,video_200_1.mp4,Koi bhi ek ssp marte hi bahenchod puri up ki police peeche lag jayegi sambhalegi tu ,0.021,5.505,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_200_1.mp4,./final_data/audio_conv/video_200_1.npy
959,video_201.mp4,1,video_201_1.mp4,"der hogai,samjh aai",0.318,0.919,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_201_1.mp4,./final_data/audio_conv/video_201_1.npy
960,video_201.mp4,2,video_201_2.mp4,gaali maat de,0.921,1.174,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_201_2.mp4,./final_data/audio_conv/video_201_2.npy
961,video_201.mp4,3,video_201_3.mp4,"ye raha meri scooty ka number aur ye khadi mai, aagar teri gaand me dum hai toh behan ke laure ab tu nikalwa le paise",1.416,4.919,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_201_3.mp4,./final_data/audio_conv/video_201_3.npy
962,video_201.mp4,4,video_201_4.mp4,aur paise nai degi tu,6.604,7.654,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_201_4.mp4,./final_data/audio_conv/video_201_4.npy
963,video_201.mp4,5,video_201_5.mp4,abe hatt,8.145,9.145,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_201_5.mp4,./final_data/audio_conv/video_201_5.npy
964,video_201.mp4,6,video_201_6.mp4,"behanchod kya dekh raha hai, dadagiri dikha rahi hai",9.964,11.564,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_201_6.mp4,./final_data/audio_conv/video_201_6.npy
965,video_201.mp4,7,video_201_7.mp4,aree nahi yar,11.892,12.608,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_201_7.mp4,./final_data/audio_conv/video_201_7.npy
966,video_201.mp4,8,video_201_8.mp4,jaa na,12.761,13.065,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_201_8.mp4,./final_data/audio_conv/video_201_8.npy
967,video_202.mp4,1,video_202_1.mp4,"yar samjh nahi aa raha kya tereko, ittni der ho gai samjhate samjhate",1.113,3.176,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_202_1.mp4,./final_data/audio_conv/video_202_1.npy
968,video_202.mp4,2,video_202_2.mp4,"bohot der ho gayi theek hai.. bakchodi karte karte, mujhe paise chahiye",3.925,5.431,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_202_2.mp4,./final_data/audio_conv/video_202_2.npy
969,video_202.mp4,3,video_202_3.mp4,samjh me aa rahi hai,6.187,6.914,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_202_3.mp4,./final_data/audio_conv/video_202_3.npy
970,video_202.mp4,4,video_202_4.mp4,kya kar lega,6.874,7.375,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_202_4.mp4,./final_data/audio_conv/video_202_4.npy
971,video_202.mp4,5,video_202_5.mp4,kya kar lunga,7.653,7.816,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_202_5.mp4,./final_data/audio_conv/video_202_5.npy
972,video_202.mp4,6,video_202_6.mp4,heh.. kya kar lega,7.922,8.921,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_202_6.mp4,./final_data/audio_conv/video_202_6.npy
973,video_202.mp4,7,video_202_7.mp4,pehle toh  dur ho ke baat kar,9.671,10.31,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_202_7.mp4,./final_data/audio_conv/video_202_7.npy
974,video_202.mp4,8,video_202_8.mp4,larki hai larki...larki hone ka faida maat uthaa..,10.4,12.467,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_202_8.mp4,./final_data/audio_conv/video_202_8.npy
975,video_202.mp4,9,video_202_9.mp4,abe tu jaa,12.616,13.42,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_202_9.mp4,./final_data/audio_conv/video_202_9.npy
976,video_202.mp4,10,video_202_10.mp4,"ek thappar me gher dunga, bohot der ho gayi",14.515,15.067,"[0.0, 1.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_202_10.mp4,./final_data/audio_conv/video_202_10.npy
977,video_202.mp4,11,video_202_11.mp4,kya hai..bhosdike,15.317,15.348,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_202_11.mp4,./final_data/audio_conv/video_202_11.npy
978,video_202.mp4,12,video_202_12.mp4,aee himanshu,16.48,16.808,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_202_12.mp4,./final_data/audio_conv/video_202_12.npy
979,video_203.mp4,1,video_203_1.mp4,"ittni der se toh samjha raha hu, tu bole jaa rahi h",0.85,2.632,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_203_1.mp4,./final_data/audio_conv/video_203_1.npy
980,video_203.mp4,2,video_203_2.mp4,baap ki sarak hai,2.212,2.674,"[0.0, 1.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_203_2.mp4,./final_data/audio_conv/video_203_2.npy
981,video_203.mp4,3,video_203_3.mp4,tu side se nikal jaati,2.92,3.433,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_203_3.mp4,./final_data/audio_conv/video_203_3.npy
982,video_203.mp4,4,video_203_4.mp4,beech me kyu khardi kar rahi hai,3.805,4.921,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_203_4.mp4,./final_data/audio_conv/video_203_4.npy
983,video_203.mp4,5,video_203_5.mp4,mere raaste me aai maine thok di,5.488,6.159,"[0.0, 1.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_203_5.mp4,./final_data/audio_conv/video_203_5.npy
984,video_203.mp4,6,video_203_6.mp4,ohhoo tumhare raaste me aai toh tum kisi ko bhii maar dogi,7.646,9.489,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_203_6.mp4,./final_data/audio_conv/video_203_6.npy
985,video_203.mp4,7,video_203_7.mp4,"mai kehti hu tu jaan se maar ja , mera kya jayega",9.962,11.516,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_203_7.mp4,./final_data/audio_conv/video_203_7.npy
986,video_203.mp4,8,video_203_8.mp4,mujhe tumse koi behas nai karni,13.21,13.938,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_203_8.mp4,./final_data/audio_conv/video_203_8.npy
987,video_203.mp4,9,video_203_9.mp4,"mai bhii tere se behas karne ke interest se nahi aai, bakwas maat kar",14.903,18.174,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_203_9.mp4,./final_data/audio_conv/video_203_9.npy
988,video_203.mp4,10,video_203_10.mp4,jo bhii ho isko judwao ya paise do,18.853,19.902,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_203_10.mp4,./final_data/audio_conv/video_203_10.npy
989,video_203.mp4,11,video_203_11.mp4,mai kyu jurwau,19.902,21.148,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_203_11.mp4,./final_data/audio_conv/video_203_11.npy
990,video_203.mp4,12,video_203_12.mp4,aur kaun judwayega,21.656,22.403,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_203_12.mp4,./final_data/audio_conv/video_203_12.npy
991,video_203.mp4,13,video_203_13.mp4,"abe, bhosdike mai kyu judwau",23.616,25.066,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_203_13.mp4,./final_data/audio_conv/video_203_13.npy
992,video_203.mp4,14,video_203_14.mp4,"ohh, tameez se baat kro",25.354,26.606,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_203_14.mp4,./final_data/audio_conv/video_203_14.npy
993,video_203.mp4,15,video_203_15.mp4,kya tameez se baat karu,26.659,27.508,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_203_15.mp4,./final_data/audio_conv/video_203_15.npy
994,video_203.mp4,16,video_203_16.mp4,gaali wali use maat karo,29.508,30.487,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_203_16.mp4,./final_data/audio_conv/video_203_16.npy
995,video_203.mp4,17,video_203_17.mp4,kyu na du,30.871,31.048,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_203_17.mp4,./final_data/audio_conv/video_203_17.npy
996,video_204.mp4,1,video_204_1.mp4,tori hai toh karwaogi nahi kya,0.577,1.65,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_204_1.mp4,./final_data/audio_conv/video_204_1.npy
997,video_204.mp4,2,video_204_2.mp4,nahi karwaungi behan ke laure,1.855,2.424,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_204_2.mp4,./final_data/audio_conv/video_204_2.npy
998,video_204.mp4,3,video_204_3.mp4,behnchod dekh raha hai,5.609,6.83,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_204_3.mp4,./final_data/audio_conv/video_204_3.npy
999,video_204.mp4,4,video_204_4.mp4,ek thappar me na utar jaayegi,7.07,8.609,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_204_4.mp4,./final_data/audio_conv/video_204_4.npy
1000,video_204.mp4,5,video_204_5.mp4,haa maar ke dikhaiyo,8.107,8.641,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_204_5.mp4,./final_data/audio_conv/video_204_5.npy
1001,video_204.mp4,6,video_204_6.mp4,yaar samjh nai aa raha kya,8.656,9.456,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_204_6.mp4,./final_data/audio_conv/video_204_6.npy
1002,video_205.mp4,1,video_205_1.mp4,little sister..ye kya salman sohel khel raha hai,0.166,3.183,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_205_1.mp4,./final_data/audio_conv/video_205_1.npy
1003,video_205.mp4,2,video_205_2.mp4,"inka koi maan dharam nahi hota hai, ye napunsak geedar jaat , security nai insecurity dete hai ",3.591,8.906,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_205_2.mp4,./final_data/audio_conv/video_205_2.npy
1004,video_205.mp4,3,video_205_3.mp4,lekin nahi nahi..bharosha rakho aisa kuch nahi hai,8.97,11.97,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_205_3.mp4,./final_data/audio_conv/video_205_3.npy
1005,video_206.mp4,1,video_206_1.mp4,zameen chuu rahe hoge chuu chuu aur pet me farak nahi hoga toh vispot ho ke kaha maru,0.149,4.421,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_206_1.mp4,./final_data/audio_conv/video_206_1.npy
1006,video_206.mp4,2,video_206_2.mp4,gote sahlane ki umar me shuru kiya success mili jab pote sahlane ki umar ho gayi,4.974,8.672,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_206_2.mp4,./final_data/audio_conv/video_206_2.npy
1007,video_206.mp4,3,video_206_3.mp4,Abe kya motivation hai. Mere jhat tak ko depression ho gaya,9.151,10.147,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_206_3.mp4,./final_data/audio_conv/video_206_3.npy
